id,name,summary,difficulty,stars,star_votes,location,url,length,ascent,descent,high,low,longitude,latitude,cond_status,cond_details,cond_date,index
7013941,Military Road Trail,A 250-year-old military supply route turned gorgeous hiking trail through lush hardwood forests.,greenBlue,4.0,1,"Crandon Lakes, New Jersey",https://www.hikingproject.com/data/,1.1,173,-240,609,398,-74.8808,41.159,Unknown,,1970-01-01 00:00:00,1480045.0
7050839,Island Trail (Blue),A short but sweet hike through diverse forest and salt marsh with nearly consistent views of Silver Bay and Barnegat Bay.,greenBlue,4.0,1,"Dover Beaches North, New Jersey",https://www.hikingproject.com/data/,1.2,162,-148,57,4,-74.1272,39.9847,Unknown,,1970-01-01 00:00:00,1480047.0
7035770,Waterloo North (Orange),A steady descent making its way out of Deer Park.,blueBlack,4.0,1,"Stanhope, New Jersey",https://www.hikingproject.com/data/,0.8,6,-293,1029,741,-74.7801,40.9137,Unknown,,1970-01-01 00:00:00,1480048.0
7068452,LHT: BMS - Princeton Pike,This is a segment of the Lawrence Hopewell Trail through the BMS Princeton Pike Campus.,greenBlue,4.0,1,"Lawrenceville, New Jersey",https://www.hikingproject.com/data/,0.6,10,-29,113,90,-74.7168,40.2908,Unknown,,1970-01-01 00:00:00,1480049.0
7069195,LHT: Cleveland - Pretty Brook,This is a segment of the Lawrence Hopewell Trail along Province Line road and across Stony Brook.,blue,4.0,1,"Princeton, New Jersey",https://www.hikingproject.com/data/,0.8,100,-55,211,111,-74.712,40.3562,Unknown,,1970-01-01 00:00:00,1480050.0
7042970,South End Trail,Enjoy a nice easy trail.,green,4.0,1,"Highland Lake, New Jersey",https://www.hikingproject.com/data/,1.4,91,-71,1211,1155,-74.4454,41.1701,Unknown,,1970-01-01 00:00:00,1480056.0
7051844,Coss Road,An old woods road connecting Strubble Rd to Woods Road.,greenBlue,4.0,1,"Crandon Lakes, New Jersey",https://www.hikingproject.com/data/,1.2,53,-144,1139,1005,-74.8193,41.1664,Unknown,,1970-01-01 00:00:00,1480059.0
7063429,Island Trail Extension (Blue and White),An extension to the Island Trail (Blue) that offers a view of Silver Bay and a bird blind.,green,4.0,1,"Dover Beaches North, New Jersey",https://www.hikingproject.com/data/,0.8,46,-64,26,4,-74.1219,39.9867,Unknown,,1970-01-01 00:00:00,1480064.0
7069286,LHT: BMS - Hopewell,This is a segment of the Lawrence Hopewell Trail through the BMS Hopewell campus.,green,4.0,1,"Pennington, New Jersey",https://www.hikingproject.com/data/,1.3,54,-2,218,166,-74.7732,40.3353,Unknown,,1970-01-01 00:00:00,1480067.0
7051845,Brinks Road,An old woods road connecting Dimon Road to Woods Road near the AT and the Brinks Shelter.,greenBlue,4.0,1,"Crandon Lakes, New Jersey",https://www.hikingproject.com/data/,1.3,367,0,1198,832,-74.854,41.1598,Unknown,,1970-01-01 00:00:00,1480068.0
7069318,LHT: Stony Brook Millstone Watershed,This is a segment of the Lawrence Hopewell Trail.,greenBlue,4.0,1,"Pennington, New Jersey",https://www.hikingproject.com/data/,1.7,22,-47,217,174,-74.766,40.3494,Unknown,,1970-01-01 00:00:00,1480072.0
7068449,LHT: Village Park,This is a segment of the Lawrence Hopewell Trail through Village Park.,green,4.0,1,"Lawrenceville, New Jersey",https://www.hikingproject.com/data/,1.0,27,-17,185,165,-74.7411,40.3099,Unknown,,1970-01-01 00:00:00,1480073.0
7087429,Reservoir Loop,When connected with the Vista Loop (Yellow Blazes) this trail becomes a nice loop around MacMillan Reservoir,green,4.0,1,"Mahwah, New Jersey",https://www.hikingproject.com/data/,0.7,54,-16,552,514,-74.2024,41.0831,All Clear,Mostly Dry,2019-10-25 15:43:59,1480075.0
7025527,Raccoon Brook Hills Trail,"This trail allows access to the top of Raccoon Brook Hill, a high point with nice views of the park.",blueBlack,3.7,3,"Montebello, New York",https://www.hikingproject.com/data/,2.6,550,-342,1222,943,-74.1384,41.1718,Unknown,,1970-01-01 00:00:00,1480084.0
7029888,Posts Brook Trail,"Home of Chikahoki Falls, this easy trail follows the meandering Posts Brook.",blue,3.7,3,"Wanaque, New Jersey",https://www.hikingproject.com/data/,1.5,307,-20,561,275,-74.3189,41.0357,Unknown,,1970-01-01 00:00:00,1480087.0
7023461,Paulinskill Valley Trail,"27+ miles of rural scenery in northern NJ, also known as the Paulinskill Rail Trail.",green,3.5,6,"Belvidere, New Jersey",https://www.hikingproject.com/data/,27.4,927,-638,663,297,-75.0709,40.9355,Unknown,,1970-01-01 00:00:00,1480090.0
7025528,Pine Meadow Trail,This trail connects the Reeve's Meadow Visitor Center to the Ramapo Equestrian Center along brooks and a lake.,blue,3.5,4,"Sloatsburg, New York",https://www.hikingproject.com/data/,6.6,861,-837,1152,379,-74.1803,41.1661,Unknown,,1970-01-01 00:00:00,1480091.0
7047063,Ghost Lake Trail,This teal-blazed path leading to Ghost Lake is a rocky one with two slightly steep slopes.,blue,3.5,2,"Hackettstown, New Jersey",https://www.hikingproject.com/data/,1.5,72,-457,1068,612,-74.9074,40.9227,Unknown,,1970-01-01 00:00:00,1480095.0
7027367,Victory Trail,A trail heading from NY 106 south to Lake Skenonto and ending at the Ramapo-Dunderburg Trail.,greenBlue,3.5,2,"Harriman, New York",https://www.hikingproject.com/data/,3.2,81,-303,1054,808,-74.1478,41.2278,Unknown,,1970-01-01 00:00:00,1480096.0
7065656,Lake Hopatcong Trail: Morris Canal to Prospect Point,A lengthy trail winding through a hilly woodland with an occasional segment using 2-lane roads.,blueBlack,3.5,2,"Hopatcong, New Jersey",https://www.hikingproject.com/data/,10.2,1183,-1085,1252,928,-74.6678,40.9108,Unknown,,1970-01-01 00:00:00,1480097.0
7038046,Cushetunk Trail,A nice but rocky east coast style trail around the reservoir.,blueBlack,3.5,2,"Lebanon, New Jersey",https://www.hikingproject.com/data/,8.1,1288,-1190,887,238,-74.8515,40.62,Unknown,,1970-01-01 00:00:00,1480098.0
7057432,Hudson River Waterfront Walkway,Needs Summary,green,3.5,2,"Jersey City, New Jersey",https://www.hikingproject.com/data/,5.2,25,-31,13,1,-74.0744,40.6878,Unknown,,1970-01-01 00:00:00,1480099.0
7026378,Sterling Lake Trail,A loop trail around Sterling Lake that is half road and half singletrack.,green,3.5,2,"Greenwood Lake, New York",https://www.hikingproject.com/data/,4.2,338,-340,976,742,-74.2571,41.1987,Unknown,,1970-01-01 00:00:00,1480100.0
7046175,REI Co-Op Trail,Winding singletrack off Borton's Road and the Peaceful Partners Trail.,greenBlue,3.5,2,"Gibbsboro, New Jersey",https://www.hikingproject.com/data/,2.6,97,-95,140,106,-74.8883,39.8304,Unknown,,1970-01-01 00:00:00,1480101.0
7036531,Penn Branch Trail (Orange),A winding singletrack journey through the pinelands of New Jersey.,greenBlue,3.5,2,"Egg Harbor City, New Jersey",https://www.hikingproject.com/data/,13.9,206,-208,73,25,-74.6238,39.6609,Unknown,,1970-01-01 00:00:00,1480102.0
7013901,Blue Mountain Lake Trail (Inner Loop),A wonderful path through mixed hardwood forests along Blue Mountain Lake.,greenBlue,3.5,2,"Hardwick, New Jersey",https://www.hikingproject.com/data/,2.0,141,-157,1197,1070,-74.9331,41.0984,Unknown,,1970-01-01 00:00:00,1480103.0
7035070,Ranger Trail (Red),"Blazed in red, this is a short, hilly trail in Allamuchy Mountain State Park.",blueBlack,3.5,2,"Stanhope, New Jersey",https://www.hikingproject.com/data/,2.8,444,-383,1108,727,-74.7391,40.9271,Unknown,,1970-01-01 00:00:00,1480104.0
7049206,Lichen Trail,"Connecting Long Path: Section 6 and Ramapo Dunderberg (R-D) Trail, this trail offers constant views and open terrain.",blue,3.5,2,"Harriman, New York",https://www.hikingproject.com/data/,0.4,11,-99,1321,1222,-74.1285,41.248999999999995,Unknown,,1970-01-01 00:00:00,1480105.0
7023694,Mennen Trail,This trail starts from the parking area and travels north through the length of the park.,blue,3.5,2,"Boonton, New Jersey",https://www.hikingproject.com/data/,2.2,357,-279,913,618,-74.3884,40.9465,Unknown,,1970-01-01 00:00:00,1480107.0
7025747,Bare Rock Trail,A trail running from the Sterling Forest parking area to an overlook of Greenwood Lake.,blue,3.5,2,"Greenwood Lake, New York",https://www.hikingproject.com/data/,3.5,649,-370,1325,777,-74.266,41.2009,Unknown,,1970-01-01 00:00:00,1480109.0
7026455,Pettoranello-Brookside Trail (White Triangle Trail),Begins at the main parking lot at Petoranello Gardens and connects to the Stuart-Witherspoon Trail in Witherspoon Woods.,greenBlue,3.5,2,"Princeton, New Jersey",https://www.hikingproject.com/data/,1.3,136,-63,230,119,-74.6702,40.3581,Unknown,,1970-01-01 00:00:00,1480110.0
7042654,Timberbrook Trail,An easy forest trail that leads to Timberbrook Pond and the Four Birds Trail.,greenBlue,3.5,2,"Kinnelon, New Jersey",https://www.hikingproject.com/data/,0.7,32,-78,952,896,-74.4569,40.9989,Unknown,,1970-01-01 00:00:00,1480111.0
7026456,Stuart-Coventry View Trail (Red Triangle),This trail runs from the main parking lot on Mountain Ave. to the yellow-blazed Stuart-Witherspoon Trail.,greenBlue,3.5,2,"Princeton, New Jersey",https://www.hikingproject.com/data/,1.0,66,-56,170,106,-74.6709,40.3579,Unknown,,1970-01-01 00:00:00,1480113.0
7037518,Blue Trail (AKA Riverwalk Trail),Go for a hike along the majestic Musconetcong River.,green,3.5,2,"Washington, New Jersey",https://www.hikingproject.com/data/,2.0,140,-156,544,439,-74.9001,40.7729,Unknown,,1970-01-01 00:00:00,1480114.0
7062256,Decamp Trail,Needs Summary,black,3.5,2,"Mountain Lakes, New Jersey",https://www.hikingproject.com/data/,1.2,289,-305,889,583,-74.4381,40.9099,Unknown,,1970-01-01 00:00:00,1480117.0
7070641,Vista Loop (Yellow Blazes),Needs Summary,blue,3.5,2,"Mahwah, New Jersey",https://www.hikingproject.com/data/,2.8,569,-554,800,247,-74.1892,41.0784,All Clear,"Dry, Mostly Dry",2019-10-25 13:31:41,1480119.0
7029959,White Trail (North),"Also called the Pine Swamp Trail, this route passes the highest elevation in Morris County, NJ.",blue,3.3,4,"Lake Mohawk, New Jersey",https://www.hikingproject.com/data/,3.9,372,-376,1377,1168,-74.5621,41.0147,Unknown,,1970-01-01 00:00:00,1480121.0
7040263,Quail Trail,This is an easy and mostly level trail mainly utilized as a means to an end.,greenBlue,3.0,3,"West Milford, New Jersey",https://www.hikingproject.com/data/,2.5,97,-572,1308,770,-74.3467,41.1847,Unknown,,1970-01-01 00:00:00,1480123.0
7019201,Water Trail,A beautiful trail along part of the reservoir with stunning views.,blue,3.0,3,"Lebanon, New Jersey",https://www.hikingproject.com/data/,1.7,151,-134,467,383,-74.8479,40.6189,Unknown,,1970-01-01 00:00:00,1480124.0
7019223,Maple Flats Trail,This flat area is great for a quick hike.,green,3.0,3,"Bloomingdale, New Jersey",https://www.hikingproject.com/data/,1.3,140,-156,265,125,-74.6951,40.4742,Unknown,,1970-01-01 00:00:00,1480125.0
7010707,Tuxedo - Mt. Ivy,One of the more popular trails in southern Harriman that stretches from Tuxedo to Ladentown.,blue,3.0,2,"Sloatsburg, New York",https://www.hikingproject.com/data/,8.0,1124,-1168,1168,437,-74.1803,41.1951,Unknown,,1970-01-01 00:00:00,1480127.0
7022919,White Bar,To be written.,greenBlue,3.0,2,"Harriman, New York",https://www.hikingproject.com/data/,7.5,938,-1429,1150,531,-74.1306,41.2569,Unknown,,1970-01-01 00:00:00,1480129.0
7033659,Pebble Loop (Yellow),"Hills, stones, and a fun loop past the ""pebble.""",blue,3.0,2,"Stanhope, New Jersey",https://www.hikingproject.com/data/,3.1,384,-380,1139,863,-74.7612,40.9251,Unknown,,1970-01-01 00:00:00,1480130.0
7035333,Copper Hill Trail,This is a nice extension off Ridge Trail with some of the more difficult elevation gain in Ted Stiles Preserve.,blue,3.0,2,"Pennington, New Jersey",https://www.hikingproject.com/data/,1.1,195,-168,464,269,-74.8755,40.3303,Unknown,,1970-01-01 00:00:00,1480134.0
7023569,Wood Duck Nature Trail,"A short, 1.6-mile trail located in the Wallkill River Natural Wildlife Reserve that ends at the Wallkill River.",green,3.0,2,"Sussex, New Jersey",https://www.hikingproject.com/data/,1.6,20,-12,409,397,-74.5856,41.1938,All Clear,Mostly Dry,2019-07-28 13:16:03,1480136.0
7042047,Red-Blazed Trail,An old jeep track through the trees.,blue,3.0,2,"North Haledon, New Jersey",https://www.hikingproject.com/data/,2.3,148,-275,694,462,-74.2003,40.9521,Unknown,,1970-01-01 00:00:00,1480138.0
7049436,Terrace Pond South Trail,This forest trail lead to the south end of Terrace Pond past a beaver pond.,blue,3.0,2,"West Milford, New Jersey",https://www.hikingproject.com/data/,3.1,357,-98,1441,1154,-74.4073,41.1429,Unknown,,1970-01-01 00:00:00,1480140.0
7038335,Beach Glen Trail,A mountain biking trail that doubles as a fun hike with a variety of terrain and interesting features.,blue,3.0,2,"Lake Telemark, New Jersey",https://www.hikingproject.com/data/,2.9,254,-235,775,529,-74.4926,40.9433,Unknown,,1970-01-01 00:00:00,1480141.0
7044579,Windy Ridge Trail (Yellow),The trail is narrow and descends gradually along the side of a hill.,blue,3.0,2,"Chester, New Jersey",https://www.hikingproject.com/data/,0.5,24,-148,740,593,-74.7297,40.7481,Unknown,,1970-01-01 00:00:00,1480142.0
7023888,Old AT Vista Spur,A short trail to an old AT overlook.,blue,3.0,2,"Highland Lake, New Jersey",https://www.hikingproject.com/data/,0.5,69,-59,1395,1326,-74.4439,41.2121,Unknown,,1970-01-01 00:00:00,1480143.0
7057514,Walking Path,Needs Summary,green,3.0,2,"Jersey City, New Jersey",https://www.hikingproject.com/data/,0.5,0,-2,10,8,-74.0511,40.6995,Unknown,,1970-01-01 00:00:00,1480146.0
7044576,Main Trail (White),This trail is easy; it goes through the middle of the park and connects with other trails.,greenBlue,3.0,2,"Chester, New Jersey",https://www.hikingproject.com/data/,0.8,78,-130,713,590,-74.732,40.7513,Unknown,,1970-01-01 00:00:00,1480150.0
7028099,Orange / Black Trail,A short connector between the Yellow and Red Trails.,green,3.0,2,"Mendham, New Jersey",https://www.hikingproject.com/data/,0.5,3,-110,631,521,-74.5476,40.7728,Unknown,,1970-01-01 00:00:00,1480152.0
7010887,Kakiat Trail,This trail crosses southern Harriman from Tuxedo to Montebello.,blue,3.0,1,"Sloatsburg, New York",https://www.hikingproject.com/data/,6.8,1053,-1206,1072,351,-74.1802,41.1951,Unknown,,1970-01-01 00:00:00,1480159.0
7040293,State Line Trail,Take this rugged and rocky trail to the top of Bearfort Ridge.,blueBlack,3.0,1,"West Milford, New Jersey",https://www.hikingproject.com/data/,1.2,755,-12,1392,649,-74.3321,41.1859,Unknown,,1970-01-01 00:00:00,1480160.0
7025575,Stoney Brook Trail,A trail that follows Stony Brook.,greenBlue,3.0,1,"Sloatsburg, New York",https://www.hikingproject.com/data/,1.9,246,-3,762,519,-74.1613,41.174,Unknown,,1970-01-01 00:00:00,1480162.0
7028589,Otter Hole,A good leg within the superb Norvin Green State Forest.,greenBlue,3.0,1,"Butler, New Jersey",https://www.hikingproject.com/data/,2.9,197,-532,1023,530,-74.3495,41.0472,Unknown,,1970-01-01 00:00:00,1480163.0
7049955,Jacobs Ladder Trail,Steep trail that links the Red Maple Trail and the Appalachian Trail.,blueBlack,3.0,1,"Crandon Lakes, New Jersey",https://www.hikingproject.com/data/,0.4,222,-4,1297,1076,-74.818,41.1649,Unknown,,1970-01-01 00:00:00,1480165.0
7029843,Hewitt-Butler Trail,"A picturesque out-and-back with views of the NYC skyline, a quaint cascade, and a stone living room.",blue,3.0,1,"Wanaque, New Jersey",https://www.hikingproject.com/data/,6.3,1274,-1238,1092,562,-74.327,41.0675,All Clear,,2019-09-25 03:47:25,1480166.0
7030529,D&L Trail - Delaware Canal Path,A long-distance tow path that travels along a scenic river.,green,3.0,1,"Bristol, Pennsylvania",https://www.hikingproject.com/data/,60.8,815,-658,179,22,-74.8517,40.1052,Unknown,,1970-01-01 00:00:00,1480167.0
7029879,Wyanokie Circular Trail,A popular trail in Norvin Green State Forest that features a great view from Wyanokie High Point.,blue,3.0,1,"Wanaque, New Jersey",https://www.hikingproject.com/data/,3.4,992,-573,1112,367,-74.3178,41.066,Unknown,,1970-01-01 00:00:00,1480168.0
7049952,Tillman Ravine Trail,A figure eight loop to a cascading stream.,greenBlue,3.0,1,"Crandon Lakes, New Jersey",https://www.hikingproject.com/data/,0.8,151,-147,751,620,-74.8586,41.1584,Unknown,,1970-01-01 00:00:00,1480169.0
7049202,Nurian Trail,Explore this challenging trail in a little-used section of Harriman State Park.,blueBlack,3.0,1,"Harriman, New York",https://www.hikingproject.com/data/,3.3,1008,-252,1244,470,-74.1728,41.2461,Unknown,,1970-01-01 00:00:00,1480171.0
7037454,100 Steps Trail,"This trail ascends along a powerline and a section called 100 Steps, named for an old walkway.",blueBlack,3.0,1,"Boonton, New Jersey",https://www.hikingproject.com/data/,1.1,255,-215,845,628,-74.3885,40.9472,Unknown,,1970-01-01 00:00:00,1480172.0
7037453,Turkey Mountain Yellow Trail,This trail is the longest in the southern section of Pyramid Mountain,blue,3.0,1,"Boonton, New Jersey",https://www.hikingproject.com/data/,3.9,542,-300,878,488,-74.3885,40.9465,Unknown,,1970-01-01 00:00:00,1480178.0
7083896,Rockhopper Blue,"Short hike offering a variety of terrain, from mature, open woods with lots of rocks to new growth narrow trails.",greenBlue,3.0,1,"Lambertville, New Jersey",https://www.hikingproject.com/data/,2.1,243,-356,520,291,-74.9084,40.3586,Unknown,,1970-01-01 00:00:00,1480179.0
7085603,Grand Loop Trail,Needs Summary,greenBlue,3.0,1,"Mendham, New Jersey",https://www.hikingproject.com/data/,5.5,763,-757,722,411,-74.539,40.7602,Unknown,,1970-01-01 00:00:00,1480180.0
7042746,Hooks Creek Lake Path,"The path circumnavigates Hooks Creek and is used by fisherman, picnickers and hikers to get around the Hooks Creek Lake.",greenBlue,3.0,1,"Laurence Harbor, New Jersey",https://www.hikingproject.com/data/,0.8,21,-21,15,7,-74.2701,40.4406,Unknown,,1970-01-01 00:00:00,1480181.0
7035168,Iron Mine Loop (Blue),This short trail navigates a very bumpy tread through dense forest.,blue,3.0,1,"Stanhope, New Jersey",https://www.hikingproject.com/data/,1.4,254,-235,987,784,-74.7404,40.9368,Unknown,,1970-01-01 00:00:00,1480182.0
7049953,Red Maple Trail,A point-to-point trail with no views but which travels along a nice forest road.,blue,3.0,1,"Crandon Lakes, New Jersey",https://www.hikingproject.com/data/,5.1,478,-546,1182,739,-74.8115,41.1838,Unknown,,1970-01-01 00:00:00,1480184.0
7042656,Winnebago Trail,This trail passes through private property owned by the Boy Scouts of America.,greenBlue,3.0,1,"Kinnelon, New Jersey",https://www.hikingproject.com/data/,1.4,65,-165,948,843,-74.4568,40.9989,Unknown,,1970-01-01 00:00:00,1480186.0
7014788,Woodcock Trail,Pull in on Woodcock lane off of rt 47 south there are a few parking spots and trail maps at the end,green,3.0,1,"Cape May Court House, New Jersey",https://www.hikingproject.com/data/,1.5,10,-8,15,6,-74.896,39.0944,Unknown,,1970-01-01 00:00:00,1480187.0
7036354,Kinnelon-Butler Trail,This trail travels north and south through Pyramid Mountain County Park and alongside Kakeout Reservoir.,blue,3.0,1,"Boonton, New Jersey",https://www.hikingproject.com/data/,4.2,483,-407,858,645,-74.3912,40.9514,Unknown,,1970-01-01 00:00:00,1480188.0
7072452,Mt. Misery Trail,Needs Summary,green,3.0,1,"Presidential Lakes Estates, New Jersey",https://www.hikingproject.com/data/,8.9,108,-116,157,99,-74.53399999999999,39.8819,Unknown,,1970-01-01 00:00:00,1480191.0
7013975,Walpack Ridge Trail,A rolling trail through vibrant forests along a ridge-top.,greenBlue,3.0,1,"Pocono Ranch Lands, Pennsylvania",https://www.hikingproject.com/data/,3.1,274,-276,654,537,-74.8748,41.1763,Unknown,,1970-01-01 00:00:00,1480192.0
7074634,Jacob's Creek Trail,A nice out-and-back trail.,greenBlue,3.0,1,"Pennington, New Jersey",https://www.hikingproject.com/data/,1.4,79,-33,174,117,-74.8383,40.3156,Unknown,,1970-01-01 00:00:00,1480193.0
7037456,Turkey Mountain Red Trail,This trail starts on an overgrown mining road and turns to singletrack climbing to the top of Turkey Hill.,blue,3.0,1,"Boonton, New Jersey",https://www.hikingproject.com/data/,1.4,500,-78,884,422,-74.3713,40.9388,Unknown,,1970-01-01 00:00:00,1480195.0
7031771,Core Creek Trail,The Core Creek Trail is made up of a network of singletrack that surrounds the east side of Core Creek.,greenBlue,3.0,1,"Woodbourne, Pennsylvania",https://www.hikingproject.com/data/,2.1,124,-127,133,77,-74.9165,40.1957,Unknown,,1970-01-01 00:00:00,1480196.0
7028506,Beaver Brook Trail (White),A little-used singletrack trail to the Lost Lake in Mahlon Dickerson Reservation.,greenBlue,3.0,1,"Lake Mohawk, New Jersey",https://www.hikingproject.com/data/,4.8,584,-961,1210,713,-74.5744,41.0008,Unknown,,1970-01-01 00:00:00,1480197.0
